,RBD,NOM_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,NOM_DEPROV_RBD,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,PACE,PAGO_MATRICULA,PAGO_MENSUAL,cod_ense_110,cod_ense_310,cod_ense_610,cod_ense_10,cod_ense_510,cod_ense_410,cod_ense_710,cod_espe_0,cod_espe_61003,cod_espe_52013,cod_espe_53014,cod_espe_53015,cod_espe_58035,cod_espe_41002,cod_espe_41005,cod_espe_63009,cod_espe_63011,cod_espe_64001,cod_espe_64008,cod_espe_58034,cod_espe_51005,cod_espe_52009,cod_espe_52010,cod_espe_51006,cod_espe_51009,cod_espe_71005,cod_espe_57030,cod_espe_52012,cod_espe_58033,cod_espe_55023,cod_espe_55022,cod_espe_56027,cod_espe_61001,cod_espe_54020,cod_espe_54019,cod_jornada_2,cod_jornada_1,cod_jornada_3,cod_grado_7_hombre,cod_grado_7_mujer,cod_grado_7_mixto,cod_grado_8_hombre,cod_grado_8_mujer,cod_grado_8_mixto,cod_grado_1_hombre,cod_grado_1_mujer,cod_grado_1_mixto,cod_grado_2_hombre,cod_grado_2_mujer,cod_grado_2_mixto,cod_grado_3_hombre,cod_grado_3_mujer,cod_grado_3_mixto,cod_grado_4_hombre,cod_grado_4_mujer,cod_grado_4_mixto,cod_grado_5_hombre,cod_grado_5_mujer,cod_grado_5_mixto,cod_grado_6_hombre,cod_grado_6_mujer,cod_grado_6_mixto,P_NATURAL,ES_MUNICIPAL,ES_SUBVENCIONADO,ES_DL,ES_LAICO,ES_CATOLICO,ES_EVANGELICO,ES_MUSULMAN,ES_JUDIO,ES_BUDISTA,ES_RELIGIOSO
14777,25983,ESCUELA DE PARVULOS TERESITA,131,13110,LA FLORIDA,CORDILLERA,0,"-33,541804999999990","-70,59556000000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14779,25985,ESCUELA DE PARVULOS ENTRENIÑOS,131,13119,MAIPÚ,SANTIAGO PONIENTE,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14780,25986,ESCUELA DE PARV. LAS ROSAS,131,13119,MAIPÚ,SANTIAGO PONIENTE,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14781,25988,COLEGIO JUAN LUIS UNDURRAGA ANINAT,131,13125,QUILICURA,SANTIAGO NORTE,0,"-33,364773000000000","-70,75768972000000",1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
14782,25989,ESCUELA ESPECIAL N° 2065 INTEGRACION PLENA,131,13101,SANTIAGO,SANTIAGO CENTRO,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14785,25993,ESCUELA ESP. SAN JUAN DE DIOS,131,13118,MACUL,SANTIAGO ORIENTE,0,"-33,486040000000000","-70,59251999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
14786,25994,ESCUELA ESP. PABLO NERUDA DE LA FLORIDA,131,13110,LA FLORIDA,CORDILLERA,0,"-33,534160000000000","-70,58548999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
14787,25995,CENTRO POLITEC. CARLOS CONDELL DE LA CISTERNA,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,543574399999990","-70,66104027999999",0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14790,25998,ESCUELA ESP. TU ESPERANZA,131,13121,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,0,"-33,489370000000000","-70,66373400000001",0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
14792,26000,ESCUELA ESP. SOL DE LA REINA,131,13113,LA REINA,SANTIAGO ORIENTE,0,"-33,462010000000000","-70,55381000000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14793,26001,COLEGIO ALICANTE DE LA FLORIDA,131,13110,LA FLORIDA,CORDILLERA,0,"-33,535950550000000","-70,55599089000000",0,0,1000,100000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
14796,26004,ESCUELA ESP. RENACERES,131,13127,RECOLETA,SANTIAGO NORTE,0,"-33,408890000000000","-70,64416000000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14797,26005,ESCUELA ESP. MI MUNDO EN PALABRAS,131,13117,LO PRADO,SANTIAGO PONIENTE,0,"-33,445526000000000","-70,71427000000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14800,26009,CENTRO EDUC. DE ADULTOS EL ALERCE DE PENALOLÉN,131,13122,PEÑALOLÉN,SANTIAGO ORIENTE,0,"-33,4685144","-70,5419477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14801,26011,ESCUELA DE PARV. MICKEY N_ 2,131,13127,RECOLETA,SANTIAGO NORTE,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14803,26013,ESCUELA ESP.  JOSE MAZA FERNANDEZ,131,13112,LA PINTANA,CORDILLERA,0,"-33,622127999999990","-70,63713000000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14806,26016,ESCUELA ESP. ESPERANZA DE EL BOSQUE,131,13105,EL BOSQUE,SANTIAGO SUR,0,"-33,580173000000000","-70,67428600000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14809,26019,ESCUELA BASICA Y ESPECIAL N° 2078 GENESIS 2005,131,13122,PEÑALOLÉN,SANTIAGO ORIENTE,0,"-33,503056000000000","-70,57281000000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
14810,26020,ESCUELA ESP. IVUN CUPAL CATEMU,131,13118,MACUL,SANTIAGO ORIENTE,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
14812,26022,ESCUELA ESP. FERNANDA FRIAS RETAMAL,131,13127,RECOLETA,SANTIAGO NORTE,0,"-33,408850000000000","-70,64432499999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14813,26023,CENTRO DE EDUCACION INTEGRADA DE AD. CREANDO,131,13101,SANTIAGO,SANTIAGO CENTRO,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14814,26025,COLEGIO SANTA BARBARA COLLEGE,131,13105,EL BOSQUE,SANTIAGO SUR,0,"-33,575018870000000","-70,66321219000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
14818,26029,ESCUELA ESP. CREDERE,131,13114,LAS CONDES,SANTIAGO ORIENTE,0, , ,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14820,26031,ESCUELA DE PARV. MI PRIMERA AVENTURA,131,13118,MACUL,SANTIAGO ORIENTE,0,"-33,490969999999990","-70,61009000000000",0,0,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14821,26032,INSTITUTO DE EDUCACIÓN DE ADULTOS LA CASTRINA,131,13129,SAN JOAQUÍN,SANTIAGO CENTRO,0,"-33,516163000000000","-70,63319400000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14822,26033,COLEGIO  SAN CARLOS DE QUILICURA,131,13125,QUILICURA,SANTIAGO NORTE,0,"-33,357278320000000","-70,72664220000000",0,0,0,50000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
14825,26036,ESCUELA ESPECIAL N 2086 HOSPITAL CLINICO PONTIFICIA UNIVERSIDAD CATÓLICA DE CHILE,131,13101,SANTIAGO,SANTIAGO CENTRO,0,"-33,442176480000000","-70,64025565999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
14826,26037,COLEGIO LO BARNECHEA BICENTENARIO,131,13115,LO BARNECHEA,SANTIAGO ORIENTE,0,"-33,364283100000000","-70,49902350000001",1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
14827,26039,ESCUELA BAS. SAN MATEO SCHOOL DE CONCHALI,131,13104,CONCHALÍ,SANTIAGO NORTE,0,"-33,378745750000000","-70,67702100000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
14828,26040,ESCUELA BAS. CIPPRA SCHOOL DE MAIPU,131,13119,MAIPÚ,SANTIAGO PONIENTE,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14831,26044,ESCUELA BAS. Y ESP. LIKAN-RAY DE LA PINTANA,131,13112,LA PINTANA,CORDILLERA,0,"-33,612283759999990","-70,62682909999999",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
14834,26047,ESCUELA DE PARV. PIN PON,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,467440000000000","-70,69736000000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14835,26048,COLEGIO DE ADULTOS ALFRED NOBEL EL BOSQUE,131,13105,EL BOSQUE,SANTIAGO SUR,0,"-33,579926000000000","-70,67264600000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
14840,26053,COLEGIO ATENAS,131,13110,LA FLORIDA,CORDILLERA,0,"-33,522084999999990","-70,56177783000000",0,0,0,50000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
14842,26056,ESCUELA DE PARV. PETER PAN,131,13105,EL BOSQUE,SANTIAGO SUR,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14843,26057,ESCUELA DE PARVULOS N°2097 LOS ENANITOS,131,13119,MAIPÚ,SANTIAGO PONIENTE,0,"-33,538048000000000","-70,78733000000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14845,26059,ESCUELA DE PARVULOS EL MUNDO FELIZ,131,13110,LA FLORIDA,CORDILLERA,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14847,26061,COLEGIO DE ADULTO LAURA VICUNA DE RENCA,131,13128,RENCA,SANTIAGO PONIENTE,0,"-33,403065000000000","-70,71002000000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
14848,26062,COLEGIO DE AD. SAN JAVIER DE SAN MIGUEL,131,13130,SAN MIGUEL,SANTIAGO CENTRO,0,"-33,505480000000000","-70,64704000000000",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14849,26063,COLEGIO DE AD. INSTITUTO HUMBOLDT,131,13112,LA PINTANA,CORDILLERA,0,"-33,622337000000000","-70,62800000000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14850,26064,ESCUELA ESP. SAN MARTIN,131,13110,LA FLORIDA,CORDILLERA,0,"-33,551052000000000","-70,59582500000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14852,26066,ESC. DE PARV. SEMILLITA MONTESSORI,131,13130,SAN MIGUEL,SANTIAGO CENTRO,0,"-33,502395999999990","-70,65521000000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14854,26068,ESCUELA BAS. LICARITO,131,13110,LA FLORIDA,CORDILLERA,0,"-33,547214130000000","-70,59468651000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14855,26070,CENTRO EDUC. REGULAR DE ADULTOS CEDEA,131,13110,LA FLORIDA,CORDILLERA,0,"-33,561140000000000","-70,56959000000001",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14859,26075,ESCUELA BAS. SAN JOSE DE PENALOLEN,131,13122,PEÑALOLÉN,SANTIAGO ORIENTE,0,"-33,503515020000000","-70,58654921999999",1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
14860,26076,ESCUELA DE PARVULOS OESTE,131,13102,CERRILLOS,SANTIAGO PONIENTE,0,"-33,515565000000000","-70,70810000000000",0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14863,26079,ESCUELA DE PARV. HELLO CHILDREN,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,466385000000000","-70,72869000000000",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14865,26081,ESCUELA ESP. DICKENS COLLEGE,131,13108,INDEPENDENCIA,SANTIAGO NORTE,0,"-33,417183000000000","-70,67542000000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14867,26083,COLEGIO SAN ALBERTO HURTADO,131,13125,QUILICURA,SANTIAGO NORTE,0,"-33,370635999999990","-70,71962766999999",1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
14868,26084,COLEGIO EL BOSQUE DE RENCA,131,13128,RENCA,SANTIAGO PONIENTE,0,"-33,403779059999990","-70,74172543000000",1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
14869,26085,COLEGIO DE ADULTOS PRESBITERIANO DE MAIPU,131,13119,MAIPÚ,SANTIAGO PONIENTE,0,"-33,501489999999990","-70,76460000000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
14870,26087,COLEGIO DE ADULTOS HERNANDO DE MAGALLANES,131,13110,LA FLORIDA,CORDILLERA,0,"-33,535140000000000","-70,59833000000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14873,26090,ESCUELA DE PARV. GIRASOL DE MAIPU,131,13119,MAIPÚ,SANTIAGO PONIENTE,0,"-33,468853000000000","-70,74827600000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14874,26091,ESC. ESPECIAL SEMILLITA DE LA FLORIDA,131,13110,LA FLORIDA,CORDILLERA,0,"-33,527214000000000","-70,57013999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14879,26096,CENTRO EDUCACIONAL DE AD. ITP,131,13110,LA FLORIDA,CORDILLERA,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14883,26100,ESCUELA ESP. EL RIEL,131,13116,LO ESPEJO,SANTIAGO SUR,0,"-33,504620000000000","-70,69044500000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
14885,26102,ESCUELA DE PARV. LI-MARLIN,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,525024000000000","-70,66525000000000",0,0,10000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
